np_id,id,site,site_url,product_name,image_url,category,sub_category,description,free_delivery,cash_on_delivery,days_to_deliver,discount_percentage,return_policy,brand_name,reviews,rating,trust score
87,260,flipkart,https://www.flipkart.com/lifelong-llws45-activeflex-fight-lazy-series-weight-machine-body-weighing-scale/p/itm1dce8d62e2a10?pid=WSLGDT3SHXQCFMGW&cmpid=content_weighing-scale_8965229628_gmc,Lifelong ActiveFlex Weighing Scale,https://rukminim3.flixcart.com/image/615/972/xif0q/weighing-scale/s/8/e/llws45-activeflex-fight-lazy-series-weight-machine-body-llws45-original-imahbfzy9atvpgtu.jpeg?q=60&crop=false,home appliances,weight scale,(Fight Lazy Series LLWS45- Active Black)|Digital Weight Machine for Body Weight|Thick Tempered Glass with LCD Display|Bathroom Weighing Scale,available,available,4,83,7 days replacement,lifelong,634,4.2,80.96
87,261,shopsy,https://www.shopsy.in/lifelong-llws45-digital-weight-machine-thick-tempered-glass-lcd-display-black/p/itm154b8e0640a9c?pid=WSLGDT3SHXQCFMGW,Lifelong ActiveFlex Weighing Scale,https://rukminim3.flixcart.com/image/615/972/xif0q/weighing-scale/s/8/e/llws45-activeflex-fight-lazy-series-weight-machine-body-llws45-original-imahbfzy9atvpgtu.jpeg?q=60&crop=false,home appliances,weight scale,(Fight Lazy Series LLWS45- Active Black)|Digital Weight Machine for Body Weight|Thick Tempered Glass with LCD Display|Bathroom Weighing Scale,available,available,7,83,5 days return,lifelong,634,4.2,72.46
88,262,amazon,https://www.amazon.in/Dr-Trust-Essential-Composition-Monitoring/dp/B0D6NBHSY7,Dr Trust USA 526 Legend BMI Weight Scale ,https://m.media-amazon.com/images/I/41JTf98MPPL._SX342_SY445_QL70_FMwebp_.jpg,home appliances,weight scale,"BMI Weight Scale & Body Fat Analyzer with IOS/Android App Sync,14 Essential Composition Metrics Weighing Machine for Home Health Monitoring (Black)",available,available,12,20,10 days replacement,dr trust,6114,4.3,65.7
88,263,flipkart,https://www.flipkart.com/trust-usa-legend-smart-body-fat-analyzer-526-bmi-weight-machine-sync-app-personal-weighing-scale/p/itmd59161d610cb9?pid=WSLGZYYEKDFPYCHU&cmpid=content_weighing-scale_8965229628_gmc,Dr Trust USA 526 Legend BMI Weight Scale ,https://m.media-amazon.com/images/I/41JTf98MPPL._SX342_SY445_QL70_FMwebp_.jpg,home appliances,weight scale,"BMI Weight Scale & Body Fat Analyzer with IOS/Android App Sync,14 Essential Composition Metrics Weighing Machine for Home Health Monitoring (Black)",not available,available,12,56,7 days return ,dr trust,225,4.3,47.73
88,264,shopsy,https://www.shopsy.in/dr-trust-usa-legend-smart-body-fat-analyzer-526-bmi-weight-machine-sync-with-app-personal-weighing-scale/p/itm154b8e0640a9c?pid=BFAH3BEYH2FTGCBV,Dr Trust USA 526 Legend BMI Weight Scale ,https://m.media-amazon.com/images/I/41JTf98MPPL._SX342_SY445_QL70_FMwebp_.jpg,home appliances,weight scale,"BMI Weight Scale & Body Fat Analyzer with IOS/Android App Sync,14 Essential Composition Metrics Weighing Machine for Home Health Monitoring (Black)",available,available,5,56,5 days return,dr trust,225,4.3,70.23
89,265,amazon,https://www.amazon.in/Themisto-TH-WS40-Precision-Sensors-Backlit/dp/B0DMZGJFJR?th=1,Themisto TH-WS40 Body weight Scale,https://rukminim3.flixcart.com/image/615/972/xif0q/weighing-scale/o/u/a/th-ws40-high-precision-sensors-backlit-display-personal-body-th-original-imahfxbbdk5cnzyv.jpeg?q=60&crop=false,home appliances,weight scale,"Personal - Digital with Digital Display Measures in: kg, lb Material: Glass, Plastic Maximum Weighing Capacity: 180 kg",available,not-available,5,79,10 days replacement,thermisto,449,4,69.3
89,266,flipkart,https://www.flipkart.com/themisto-th-ws40-high-precision-sensors-backlit-display-personal-body-weighing-scale/p/itm72b5c4f59f39a?pid=WSLH7FUJREWFGE2W&cmpid=content_weighing-scale_8965229628_gmc,Themisto TH-WS40 Body weight Scale,https://rukminim3.flixcart.com/image/615/972/xif0q/weighing-scale/o/u/a/th-ws40-high-precision-sensors-backlit-display-personal-body-th-original-imahfxbbdk5cnzyv.jpeg?q=60&crop=false,home appliances,weight scale,"Personal - Digital with Digital Display Measures in: kg, lb Material: Glass, Plastic Maximum Weighing Capacity: 180 kg",not available,available,5,68,7 days replacement,thermisto,50,4,62.1
89,267,shopsy,https://www.shopsy.in/themisto-th-ws40-high-precision-sensors-backlit-display-personal-body-weighing-scale/p/itm154b8e0640a9c?pid=WSLH7FUJREWFGE2W,Themisto TH-WS40 Body weight Scale,https://rukminim3.flixcart.com/image/615/972/xif0q/weighing-scale/o/u/a/th-ws40-high-precision-sensors-backlit-display-personal-body-th-original-imahfxbbdk5cnzyv.jpeg?q=60&crop=false,home appliances,weight scale,"Personal - Digital with Digital Display Measures in: kg, lb Material: Glass, Plastic Maximum Weighing Capacity: 180 kg",available,available,5,68,5 days return,thermisto,50,4,68.1
90,268,amazon,https://www.amazon.in/EASYCARE-Bluetooth-Composition-Analyzer-Weighing/dp/B0968B9L18,EASYCARE German Tech Smart Weighing Scale,https://rukminim3.flixcart.com/image/615/972/kn7sdjk0/body-fat-analyzer/n/n/q/germany-smart-bluetooth-body-fat-monitor-bmi-scale-fitness-original-imagfy5kh2nmvqhd.jpeg?q=60&crop=false,home appliances,weight scale,BMI Weighing Scale with App Sync 526 Bluetooth Digital Weight Scale & Body Fat Analyzer  (Black),available,available,4,77,10 days replacement,easycare,94,4.3,79.47
90,269,flipkart,https://www.flipkart.com/hi/trust-usa-legend-bmi-weighing-scale-app-sync-526-bluetooth-digital-weight-body-fat-analyzer/p/itmdaad5880db6e3?pid=BFAH3BEYH2FTGCBV&lid=LSTBFAH3BEYH2FTGCBVMNDO5I&marketplace=FLIPKART&spotlightTagId=default_TrendingId_zlw/nyl/bvv/hrg,EASYCARE German Tech Smart Weighing Scale,https://rukminim3.flixcart.com/image/615/972/kn7sdjk0/body-fat-analyzer/n/n/q/germany-smart-bluetooth-body-fat-monitor-bmi-scale-fitness-original-imagfy5kh2nmvqhd.jpeg?q=60&crop=false,home appliances,weight scale,BMI Weighing Scale with App Sync 526 Bluetooth Digital Weight Scale & Body Fat Analyzer  (Black),available,available,3,56,7 days replacement,easycare,13,4.2,72.2
90,270,,https://www.shopsy.in/easycare-germany-smart-bluetooth-body-fat-monitor-bmi-scale-fitness-monitor-body-composition-monitor-fat-analyzer-weight-machine-weighing-scale/p/itm154b8e0640a9c?pid=BFAGFY5HZQPHAJH8,EASYCARE German Tech Smart Weighing Scale,https://rukminim3.flixcart.com/image/615/972/kn7sdjk0/body-fat-analyzer/n/n/q/germany-smart-bluetooth-body-fat-monitor-bmi-scale-fitness-original-imagfy5kh2nmvqhd.jpeg?q=60&crop=false,home appliances,weight scale,BMI Weighing Scale with App Sync 526 Bluetooth Digital Weight Scale & Body Fat Analyzer  (Black),available,not-available,8,56,5 days return,easycare,13,4.2,50.7
91,271,amazon,https://www.amazon.in/Xiaomi-20000mAh-Charging-Delivery-Supports/dp/B0DCZ3WDTB?th=1,Mi 20000 mAh 33 W Power Bank  ,https://m.media-amazon.com/images/I/41vBAaU8clL._SX569_.jpg,electronics,powerbank,"20000mAh 33W Super Fast Charging PD |Smart 12 Layer Protection|Type C Input & Output|Triple Output Ports|Supports Android,Apple, Tablets, Earbuds,Watch(MI Powerbank),Black",available,available,6,53,10 days replacement,xiaomi,103224,4.2,83.75
91,272,flipkart,https://www.flipkart.com/mi-20000-mah-33-w-power-bank/p/itm4c5cb9edfd200?pid=PWBH3VWYZDWTYBYS&cmpid=content_power-bank_8965229628_gmc,Mi 20000 mAh 33 W Power Bank  ,https://m.media-amazon.com/images/I/41vBAaU8clL._SX569_.jpg,electronics,powerbank,"20000mAh 33W Super Fast Charging PD |Smart 12 Layer Protection|Type C Input & Output|Triple Output Ports|Supports Android,Apple, Tablets, Earbuds,Watch(MI Powerbank),Black",not available,available,5,55,7 days return ,xiaomi,23426,4.3,65.64
91,273,croma,https://www.croma.com/xiaomi-4i-20000-mah-33w-fast-charging-power-bank-2-type-a-1-type-c-ports-pc+abs-casing-jet-black-/p/310920,Mi 20000 mAh 33 W Power Bank  ,https://m.media-amazon.com/images/I/41vBAaU8clL._SX569_.jpg,electronics,powerbank,"20000mAh 33W Super Fast Charging PD |Smart 12 Layer Protection|Type C Input & Output|Triple Output Ports|Supports Android,Apple, Tablets, Earbuds,Watch(MI Powerbank),Black",available,not-available,11,52,5 days return,xiaomi,3,3,37.56
92,274,amazon,https://www.amazon.in/Anker-Charging-PowerCore-Microsoft-MacBook/dp/B0CXDXP8VR?th=1,Anker 20000 mAh 87 W Compact Power Bank,https://rukminim3.flixcart.com/image/615/972/xif0q/power-bank/a/h/k/power-bank-with-built-in-usb-c-cable-87w-max-fast-charging-20000-original-imahff4gxfuqjsfd.jpeg?q=60&crop=false,electronics,powerbank,"20,000mAh with Built-in USB-C Cable, 87W Max Fast Charging (PowerCore 20K for Laptop) Lenovo, HP, Dell, Microsoft, MacBook, iPad, iPhone, Apple Watches, Samsung and More - Black",available,available,9,64,10 days replacement,anker,5706,4.2,76.19
92,275,flipkart,https://www.flipkart.com/anker-20000-mah-87-w-compact-power-bank/p/itm4e9179dca09ab?pid=PWBHCTXUHSYZ5QHZ&cmpid=content_power-bank_8965229628_gmc,Anker 20000 mAh 87 W Compact Power Bank,https://rukminim3.flixcart.com/image/615/972/xif0q/power-bank/a/h/k/power-bank-with-built-in-usb-c-cable-87w-max-fast-charging-20000-original-imahff4gxfuqjsfd.jpeg?q=60&crop=false,electronics,powerbank,"20,000mAh with Built-in USB-C Cable, 87W Max Fast Charging (PowerCore 20K for Laptop) Lenovo, HP, Dell, Microsoft, MacBook, iPad, iPhone, Apple Watches, Samsung and More - Black",not available,not-available,7,64,7 days return ,anker,26,4.5,43.97
92,276,shopsy,https://www.shopsy.in/anker-20000-mah-87-w-compact-power-bank/p/itm154b8e0640a9c?pid=PWBHCTXUHSYZ5QHZ,Anker 20000 mAh 87 W Compact Power Bank,https://rukminim3.flixcart.com/image/615/972/xif0q/power-bank/a/h/k/power-bank-with-built-in-usb-c-cable-87w-max-fast-charging-20000-original-imahff4gxfuqjsfd.jpeg?q=60&crop=false,electronics,powerbank,"20,000mAh with Built-in USB-C Cable, 87W Max Fast Charging (PowerCore 20K for Laptop) Lenovo, HP, Dell, Microsoft, MacBook, iPad, iPhone, Apple Watches, Samsung and More - Black",available,not-available,1,63,5 days return,anker,26,4.5,64.82
93,277,amazon,https://www.amazon.in/Portronics-Luxcell-Charging-Output-Button/dp/B0CQK537RQ?th=1,Portronics 10000 mAh 22.5 W Power Bank,https://rukminim3.flixcart.com/image/615/972/xif0q/power-bank/d/q/c/luxcell-b-10000-por-2090-portronics-original-imahymzjmgzpezfd.jpeg?q=60&crop=false,electronics,powerbank,"10000 mAh 22.5W Fast Charging Power Bank, Ultra Slim Power Bank with Mach USB-A Output, Type C PD Output, Type C Input, Wake Up Button(Green)",available,available,5,62,10 days replacement,portronics,2287,4,79.4
93,278,flipkart,https://www.flipkart.com/portronics-10000-mah-22-5-w-power-bank/p/itme7777fb6b7db0?pid=PWBGWCHHJFHE6Z2Z&cmpid=content_power-bank_8965229628_gmc,Portronics 10000 mAh 22.5 W Power Bank,https://rukminim3.flixcart.com/image/615/972/xif0q/power-bank/d/q/c/luxcell-b-10000-por-2090-portronics-original-imahymzjmgzpezfd.jpeg?q=60&crop=false,electronics,powerbank,"10000 mAh 22.5W Fast Charging Power Bank, Ultra Slim Power Bank with Mach USB-A Output, Type C PD Output, Type C Input, Wake Up Button(Green)",available,not-available,6,62,7 days replacement,portronics,6012,4.1,67.97
93,279,shopsy,https://www.shopsy.in/portronics-10000-mah-22-5-w-power-bank/p/itm154b8e0640a9c?pid=PWBGWCHHJFHE6Z2Z,Portronics 10000 mAh 22.5 W Power Bank,https://rukminim3.flixcart.com/image/615/972/xif0q/power-bank/d/q/c/luxcell-b-10000-por-2090-portronics-original-imahymzjmgzpezfd.jpeg?q=60&crop=false,electronics,powerbank,"10000 mAh 22.5W Fast Charging Power Bank, Ultra Slim Power Bank with Mach USB-A Output, Type C PD Output, Type C Input, Wake Up Button(Green)",not available,not-available,6,62,5 days return,portronics,381,4.1,49.48
94,280,amazon,https://www.amazon.in/URBN-20000mAh-Charging-Compatible-Pass-Through/dp/B0F4RB36ZW?th=1,URBN 20000 mAh 35 W Ultra Compact Power Bank,https://rukminim3.flixcart.com/image/615/972/xif0q/power-bank/v/z/i/-original-imahc6jbz4d77sma.jpeg?q=60&crop=false,electronics,powerbank,"Fast Charging Power Bank | Dual Output | PD + QC Compatible | Two-Way Fast Charge | Pass-Through Charging | for MacBook Air, iPhone, Samsung, Android & More (Black)",available,not-available,6,63,10 days replacement,urbn,596,4.2,66.86
94,281,flipkart,https://www.flipkart.com/urbn-20000-mah-35-w-ultra-compact-power-bank/p/itme9ef23b35d600?pid=PWBHB99G5UPBNF4H&cmpid=content_power-bank_8965229628_gmc,URBN 20000 mAh 35 W Ultra Compact Power Bank,https://rukminim3.flixcart.com/image/615/972/xif0q/power-bank/v/z/i/-original-imahc6jbz4d77sma.jpeg?q=60&crop=false,electronics,powerbank,"Fast Charging Power Bank | Dual Output | PD + QC Compatible | Two-Way Fast Charge | Pass-Through Charging | for MacBook Air, iPhone, Samsung, Android & More (Black)",not available,not-available,5,63,7 days return ,urbn,139,4.3,48.5
94,282,shopsy,https://www.shopsy.in/urbn-20000-mah-35-w-ultra-compact-power-bank/p/itm154b8e0640a9c?pid=PWBHB99G5UPBNF4H,URBN 20000 mAh 35 W Ultra Compact Power Bank,https://rukminim3.flixcart.com/image/615/972/xif0q/power-bank/v/z/i/-original-imahc6jbz4d77sma.jpeg?q=60&crop=false,electronics,powerbank,"Fast Charging Power Bank | Dual Output | PD + QC Compatible | Two-Way Fast Charge | Pass-Through Charging | for MacBook Air, iPhone, Samsung, Android & More (Black)",available,not-available,3,63,5 days return,urbn,139,4.3,63.5
95,283,amazon,https://www.amazon.in/boAt-Energyshroom-PB400-Powerbank-Protection/dp/B0C7CFCP6F,boAt 20000 mAh 22.5 W Power Bank,https://cdn.jiostore.online/v2/jmd-asp/jdprod/wrkr/products/pictures/item/free/resize-w:450/i_Bz4NIUIy-boat-energyshroom-20k-pb400-black-494351842-i-1-1200wx1200h.jpeg,electronics,powerbank,"Power Bank  (Steel Blue, Lithium Polymer, Fast Charging, Quick Charge 3.0, Power Delivery 3.0 for Mobile, Tablet)",not available,not-available,3,62,10 days replacement,boat,1,1,35.93
95,284,flipkart,https://www.flipkart.com/boat-20000-mah-22-5-w-power-bank/p/itmb6c0559ccdab6?pid=PWBGR4KGUMSZQMFZ&cmpid=content_power-bank_8965229628_gmc,boAt 20000 mAh 22.5 W Power Bank,https://cdn.jiostore.online/v2/jmd-asp/jdprod/wrkr/products/pictures/item/free/resize-w:450/i_Bz4NIUIy-boat-energyshroom-20k-pb400-black-494351842-i-1-1200wx1200h.jpeg,electronics,powerbank,"Power Bank  (Steel Blue, Lithium Polymer, Fast Charging, Quick Charge 3.0, Power Delivery 3.0 for Mobile, Tablet)",available,available,3,62,7 days return ,boat,11106,4.1,77.47
95,285,reliancedigital,https://www.reliancedigital.in/product/boat-energyshroom-20000-mah-power-bank-carbon-black-pb400-lqg9dl-7535202,boAt 20000 mAh 22.5 W Power Bank,https://cdn.jiostore.online/v2/jmd-asp/jdprod/wrkr/products/pictures/item/free/resize-w:450/i_Bz4NIUIy-boat-energyshroom-20k-pb400-black-494351842-i-1-1200wx1200h.jpeg,electronics,powerbank,"Power Bank  (Steel Blue, Lithium Polymer, Fast Charging, Quick Charge 3.0, Power Delivery 3.0 for Mobile, Tablet)",available,available,1,73,5 days return,boat,11106,4.1,84.12
96,286,amazon,https://www.amazon.in/gp/product/B0C2TPHG6Q?th=1,Samsung 236 L Frost Free Double Door 3 Star Convertible Refrigerator,https://rukminim3.flixcart.com/image/1534/1270/xif0q/refrigerator-new/e/h/z/-original-imahfwf2pqgxxzfj.jpeg?q=60&crop=false,home appliances,refrigerator," 3 Star, Convertible, Digital Inverter with Display Frost Free Double Door Refrigerator (RT28C3733S8/HL, Silver, Elegant Inox)",available,available,7,37,10 days replacement,samsung,5645,4.2,75.12
96,287,flipkart,https://www.flipkart.com/samsung-236-l-frost-free-double-door-3-star-convertible-refrigerator-digital-inverter-display/p/itm5d34d4279e9f1?pid=RFRGPHMKVNFYGACW&cmpid=content_refrigerator-new_8965229628_gmc,Samsung 236 L Frost Free Double Door 3 Star Convertible Refrigerator,https://rukminim3.flixcart.com/image/1534/1270/xif0q/refrigerator-new/e/h/z/-original-imahfwf2pqgxxzfj.jpeg?q=60&crop=false,home appliances,refrigerator," 3 Star, Convertible, Digital Inverter with Display Frost Free Double Door Refrigerator (RT28C3733S8/HL, Silver, Elegant Inox)",available,not-available,8,36,7 days replacement,samsung,1945,4.4,60.73
96,288,shopsy,https://www.shopsy.in/samsung-236-litres-3-star-frost-free-double-door-convertible-refrigerator-with-digital-inverter-compressor-with-display-rt28c3733s8-hl-elegant-inox/p/itm154b8e0640a9c?pid=RFRGPHMKVNFYGACW,Samsung 236 L Frost Free Double Door 3 Star Convertible Refrigerator,https://rukminim3.flixcart.com/image/1534/1270/xif0q/refrigerator-new/e/h/z/-original-imahfwf2pqgxxzfj.jpeg?q=60&crop=false,home appliances,refrigerator," 3 Star, Convertible, Digital Inverter with Display Frost Free Double Door Refrigerator (RT28C3733S8/HL, Silver, Elegant Inox)",available,not-available,8,36,5 days return,samsung,1945,4.4,56.73
97,289,amazon,https://www.amazon.in/gp/product/B0D222PDZ3?th=1,Whirlpool 235 L Frost Free Triple-Door Refrigerator ,https://rukminim3.flixcart.com/image/615/972/xif0q/refrigerator-new/n/w/i/-original-imahf8h4pcedpsyf.jpeg?q=60&crop=false,home appliances,refrigerator,215 L : Good for couples and small families Inverter Compressor Frost Free : Auto fridge defrost to stop ice-build up,not available,not-available,5,34,10 days replacement,whirlpool,11132,3.8,56.77
97,290,flipkart,https://www.flipkart.com/whirlpool-215-l-frost-free-triple-door-refrigerator/p/itm12d3095195b6b,Whirlpool 235 L Frost Free Triple-Door Refrigerator ,https://rukminim3.flixcart.com/image/615/972/xif0q/refrigerator-new/n/w/i/-original-imahf8h4pcedpsyf.jpeg?q=60&crop=false,home appliances,refrigerator,215 L : Good for couples and small families Inverter Compressor Frost Free : Auto fridge defrost to stop ice-build up,available,available,5,29,7 days return ,whirlpool,2981,4.2,67.88
97,291,shopsy,https://www.shopsy.in/whirlpool-215-l-frost-free-triple-door-refrigerator-online-at-best/p/itm154b8e0640a9c?pid=RFRDZEQ7HPTVHZMH,Whirlpool 235 L Frost Free Triple-Door Refrigerator ,https://rukminim3.flixcart.com/image/615/972/xif0q/refrigerator-new/n/w/i/-original-imahf8h4pcedpsyf.jpeg?q=60&crop=false,home appliances,refrigerator,215 L : Good for couples and small families Inverter Compressor Frost Free : Auto fridge defrost to stop ice-build up,not available,available,2,38,5 days return,whirlpool,2981,4.2,65.73
98,292,amazon,https://www.amazon.in/LG-Inverter-Frost-Free-Refrigerator-GL-I292RPZX/dp/B08X72GY5Q?th=1,LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator ,https://m.media-amazon.com/images/I/61+pdg8CfmL._SX466_.jpg,home appliances,refrigerator,242 L : Good for families of 3-5 members Smart Inverter 3 Star : For Energy savings up to 35% Frost Free : Auto fridge defrost to stop ice-build up,available,not-available,9,33,10 days replacement,lg,5060,4.1,60.84
98,293,flipkart,https://www.flipkart.com/lg-242-l-frost-free-double-door-3-star-refrigerator-doorcooling-smart-inverter-compressor/p/itme01a20547384b?pid=RFRGYRZDBHUEFEFW&cmpid=content_refrigerator-new_8965229628_gmc,LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator ,https://m.media-amazon.com/images/I/61+pdg8CfmL._SX466_.jpg,home appliances,refrigerator,242 L : Good for families of 3-5 members Smart Inverter 3 Star : For Energy savings up to 35% Frost Free : Auto fridge defrost to stop ice-build up,available,not-available,11,33,7 days return ,lg,1798,4.4,49.66
98,294,shopsy,https://www.shopsy.in/lg-242-l-frost-free-double-door-3-star-refrigerator-with-doorcooling-smart-inverter-compressor/p/itm154b8e0640a9c?pid=RFRGYRZDBHUEFEFW,LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator ,https://m.media-amazon.com/images/I/61+pdg8CfmL._SX466_.jpg,home appliances,refrigerator,242 L : Good for families of 3-5 members Smart Inverter 3 Star : For Energy savings up to 35% Frost Free : Auto fridge defrost to stop ice-build up,available,not-available,11,33,5 days return,lg,1798,4.4,51.66
99,295,amazon,https://www.amazon.in/Haier-Double-Refrigerator-HEF-252EGS-P-Silver/dp/B0BTHLGVQ6?th=1,Haier 240L 2 Star Frost Free Double Door Top Mount Refrigerator,https://m.media-amazon.com/images/I/313cW9vo99L._SX342_SY445_QL70_FMwebp_.jpg,home appliances,refrigerator,"200% Faster Ice Making in 49 Minutes (HEF-252EGS-P, Moon Silver),240 L : Good for families of 3-5 members Normal Compressor 2 Star : For Energy savings up to 20% Frost Free : Auto fridge defrost to stop ice-build up",available,not-available,6,33,10 days replacement,haier,632,4.1,61.96
99,296,flipkart,https://www.flipkart.com/haier-240-l-frost-free-double-door-2-star-refrigerator/p/itm41f2e82d001d6?pid=RFRGHQAF3SZBHGX5&cmpid=content_refrigerator-new_8965229628_gmc,Haier 240L 2 Star Frost Free Double Door Top Mount Refrigerator,https://m.media-amazon.com/images/I/313cW9vo99L._SX342_SY445_QL70_FMwebp_.jpg,home appliances,refrigerator,"200% Faster Ice Making in 49 Minutes (HEF-252EGS-P, Moon Silver),240 L : Good for families of 3-5 members Normal Compressor 2 Star : For Energy savings up to 20% Frost Free : Auto fridge defrost to stop ice-build up",not available,available,12,33,7 days replacement,haier,418,4.3,51.28
99,297,reliancedigital,https://www.reliancedigital.in/product/haier-240-litre-2-star-frost-free-double-door-refrigerator-hef-252egs-p-moon-silver-lfv7xm,Haier 240L 2 Star Frost Free Double Door Top Mount Refrigerator,https://m.media-amazon.com/images/I/313cW9vo99L._SX342_SY445_QL70_FMwebp_.jpg,home appliances,refrigerator,"200% Faster Ice Making in 49 Minutes (HEF-252EGS-P, Moon Silver),240 L : Good for families of 3-5 members Normal Compressor 2 Star : For Energy savings up to 20% Frost Free : Auto fridge defrost to stop ice-build up",available,not-available,12,28,5 days return,haier,2,1,21.99
100,298,amazon,https://www.amazon.in/gp/product/B0CZRJ3MRZ?th=1,IFB 197 L Direct Cool Single Door 5 Star Refrigerator,https://m.media-amazon.com/images/I/61Fm2ut1t-L._SX466_.jpg,home appliances,refrigerator,"Refrigerator with Powered by E-Tech, Extraordinary Storage, Quadra Crisper with Humidity Controller, Advanced Inverter Compressor  (Brush Grey, IFBDC-2235DBSE)",available,available,8,25,10 days replacement,ifb,685,4.1,67.89
100,299,flipkart,https://www.flipkart.com/ifb-197-l-direct-cool-single-door-5-star-refrigerator-powered-e-tech-extraordinary-storage-advanced-inverter-compressor/p/itm658e8a7a231b1,IFB 197 L Direct Cool Single Door 5 Star Refrigerator,https://m.media-amazon.com/images/I/61Fm2ut1t-L._SX466_.jpg,home appliances,refrigerator,"Refrigerator with Powered by E-Tech, Extraordinary Storage, Quadra Crisper with Humidity Controller, Advanced Inverter Compressor  (Brush Grey, IFBDC-2235DBSE)",not available,available,8,21,7 days return ,ifb,209,4.6,49.86
100,300,shopsy,https://www.shopsy.in/ifb-197-l-direct-cool-single-door-5-star-refrigerator-with-powered-by-e-tech-extraordinary-storage-quadra-crisper-with-humidity-controller-advanced/p/itm154b8e0640a9c?pid=RFRGXZ2Y4HGGRWRU,IFB 197 L Direct Cool Single Door 5 Star Refrigerator,https://m.media-amazon.com/images/I/61Fm2ut1t-L._SX466_.jpg,home appliances,refrigerator,"Refrigerator with Powered by E-Tech, Extraordinary Storage, Quadra Crisper with Humidity Controller, Advanced Inverter Compressor  (Brush Grey, IFBDC-2235DBSE)",not available,not-available,5,21,5 days return,ifb,209,4.6,46.36
101,301,amazon,https://www.amazon.in/Glenoxzone-Professional-Stylish-Dryers-Reduser/dp/B09BVVFCCD,Glenoxzone Professional Stylish Hair Dryers,https://m.media-amazon.com/images/I/31Crv5E5icL.jpg,electronics,hair drier,3 heat settings 3 speed settings Wattage: 2000 W 2 m cord length,available,available,12,63,10 days replacement,glenoxzone,2,3.2,54.24
101,302,flipkart,https://www.flipkart.com/akr-styler-cb2800-hair-dryer-2800-red/p/itmffur8wkdff9hc,Glenoxzone Professional Stylish Hair Dryers,https://m.media-amazon.com/images/I/31Crv5E5icL.jpg,electronics,hair drier,3 heat settings 3 speed settings Wattage: 2000 W 2 m cord length,not available,available,11,55,7 days replacement,glenoxzone,1,4.1,46.38
101,303,shopsy,https://www.shopsy.in/akr-professional-and-powerful-hair-dryer-2000-w-black-flipkart/p/itm154b8e0640a9c?pid=HDRFFUHA3JBX9FDY,Glenoxzone Professional Stylish Hair Dryers,https://m.media-amazon.com/images/I/31Crv5E5icL.jpg,electronics,hair drier,3 heat settings 3 speed settings Wattage: 2000 W 2 m cord length,available,not-available,9,55,5 days return,glenoxzone,1,4.1,45.38
102,304,amazon,https://www.amazon.in/gp/product/B01N33BLDT?th=1,Havells 1200 Watts Foldable Hair Dryer,https://m.media-amazon.com/images/I/51gHGxAfg1L._SY450_.jpg,electronics,hair drier,"3 Heat Settings With Cool Shot (Hot/Cool/ Warm), Heat Balance Technology|Cool Turquoise|Your Perfect Blow Dry Companion For Effortless Hair Styling|Hd3151",available,not-available,3,44,10 days replacement,havells,63120,4.2,76.1
102,305,flipkart,https://www.flipkart.com/havells-hd3151-hair-dryer/p/itmeqtf29rfz8phu?pid=HDREQTF2NKKMPYTE&cmpid=content_hair-dryer_8965229628_gmc,Havells 1200 Watts Foldable Hair Dryer,https://m.media-amazon.com/images/I/51gHGxAfg1L._SY450_.jpg,electronics,hair drier,"3 Heat Settings With Cool Shot (Hot/Cool/ Warm), Heat Balance Technology|Cool Turquoise|Your Perfect Blow Dry Companion For Effortless Hair Styling|Hd3151",not available,available,5,11,7 days return ,havells,11646,4.4,58.4
102,306,shopsy,https://www.shopsy.in/havells-hd3151-hair-dryer/p/itm154b8e0640a9c?pid=HDREQTF2NKKMPYTE,Havells 1200 Watts Foldable Hair Dryer,https://m.media-amazon.com/images/I/51gHGxAfg1L._SY450_.jpg,electronics,hair drier,"3 Heat Settings With Cool Shot (Hot/Cool/ Warm), Heat Balance Technology|Cool Turquoise|Your Perfect Blow Dry Companion For Effortless Hair Styling|Hd3151",available,available,6,11,5 days return,havells,11646,4.4,68.9
103,307,amazon,https://www.amazon.in/Philips-HP8120-00-Hair-Dryer/dp/B00TO7JUFG?th=1,"PHILIPS HP8120/00 Hair Dryer (1200 W, White, Pink)",https://m.media-amazon.com/images/I/61iAkyJ47QL._SY355_.jpg,electronics,hair drier, Advanced Safety with Wave Heat Tech | 3 Heat Settings with Cool Shot (Hot/Cool/Warm) | ThermoProtect Technology | HP8120/00 - Pink | Perfect Blow Dry & Style | 2 years Warranty,available,not-available,9,46,10 days replacement,philips,22917,4.3,66.25
